waktu_diambil,tahun,bulan,nama_provinsi,nama_kota,sandi,nama,asset,asd,kyd,Kredit yang Diberikan Tahun Sebelumnya,total_hutang,Total Hutang Tahun Sebelumnya,Laba (Rugi) Tahun-tahun Lalu Saat Ini,Laba (Rugi) Tahun-tahun Lalu Tahun Sebelumnya,laba_saat_ini,laba_tahun_lalu,npl_net,kpmm,kap,ppap,roa,cr,ldr,bopo,direksi,dewan_komisaris
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Bojonegoro,601697-PT Bank Perekonomian Rakyat Rajekwesi,601697-PT Bank Perekonomian Rakyat Rajekwesi,6632571,6459009,1837507,2133398,5739797,5393986,"-709,750","-587,140","-116,809","-67,170",36.91,30,10.02,100,-2.51,55.75,43.93,118.9,"HETI ENDANG W, SE, AGUS PRIYONO, SE","STEPHANUS GATOT SUTANTO, DRS, RE. SOELISTYAWATI, HETI ENDANG W, SE"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Bojonegoro,600052-PD. BPR Bank Daerah Bojonegoro,600052-PD. BPR Bank Daerah Bojonegoro,349218549,322616847,217660681,105480520,108742102,88516830,13437196,10686665,4151279,2591832,3.45,106.83,6,100,5.76,28.08,71.04,53.71,"SUTARMINI, MOCH. ARIEF, SE, PRASTO DWI WAHJONO",PEMERINTAH KABUPATEN BOJONEGORO
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Lamongan,600769-Perumda BPR Bank Daerah Lamongan,600769-Perumda BPR Bank Daerah Lamongan,429751386,392881924,324472207,346977956,382681138,350424637,9206917,5063301,764739,897732,7.39,17.34,7.9,100,2.19,20.57,81.97,86.91,"DEDY RACHMADI WIBOWO, SH, TEMMY WIJAYA, SE,MH","Drs.HERY PRANOTO, PEMKAB LAMONGAN, "
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Lamongan,600880-PT. BPR Damata Arthanugraha,600880-PT. BPR Damata Arthanugraha,5738142,5668214,3109789,3682107,5305325,5314839,"-660,727","-540,925",28748,"-170,496",2.5,73.25,50,100,6,6,7,2,"ARDIE KUSUMAWAN, KASDJUPRI","AYUK YUNITA IRAWATI, WIDYA"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Lamongan,600790-PT Bank Perekonomian Rakyat Nusamba Brondong,600790-PT Bank Perekonomian Rakyat Nusamba Brondong,128192636,117445575,98661883,97220256,104071835,92862082,4346580,5166266,903778,1129140,7.21,38.07,7.66,100,4.33,20.02,82.46,81.74,"BAMBANG EDY YUWONO, SE, SONI HARI TRIWASONO, S.PD","DINGOT SINAGA, SE, MM, MUSLIM THOYIB, SE, PT. SENTRA MODAL HARMONI, PT. FAJAR MAS MURNI"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Tuban,601736-Koperasi Jasa Bank Perekonomian Rakyat Semanding (Skd),601736-Koperasi Jasa Bank Perekonomian Rakyat Semanding (Skd),9283238,9378768,5009333,4654707,6000775,7106171,0,0,131747,110384,1.39,48.88,12.45,114.07,5.08,24.08,79.97,73.94,"Adrianto Budi Susetyo, SE, Dra. Eni Ermawati","Arif Handoyo, SH, M.H, Dr. Yudi Supiyanto, MM, M.Pd, KPRI Beringin Tuban"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Situbondo,601774-PT. BPR Manuk Walet,601774-PT. BPR Manuk Walet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Lamongan,601101-PT Bank Perekonomian Rakyat Rukun Karya Sari,601101-PT Bank Perekonomian Rakyat Rukun Karya Sari,10076958,8256694,6104985,6814787,6553248,5307565,2303381,1711319,20329,37810,25.94,52.35,13.68,119,6.12,34.39,111.4,75.46,,"DJOKO WAHYUDI,IR, PRATIKTO,SH, saifuddin zuhri"
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Situbondo,601713-PT. BPR Delta Artha Panggung Situbondo,601713-PT. BPR Delta Artha Panggung Situbondo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:44,2021,Maret,Provinsi Jawa Timur,Kab. Lamongan,601688-PT Bank Perekonomian Rakyat Ulintha Ganda,601688-PT Bank Perekonomian Rakyat Ulintha Ganda,20874733,22129289,8602292,17395627,13523209,13773571,316903,936468,"-9,709",420820,9.28,111.83,4.88,100,-0.67,19.56,44.54,104.4,DWIYANTO JOKO SAPUTRO,"ANTONIUS SIAGIN,SE, AANG KUSUMA NUGRAHA,SE, LUSERIA SIAGIAN"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kota Batu,600920-PT BPR Pancadana,600920-PT BPR Pancadana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kab. Lamongan,601725-PT Bank Perekonomian Rakyat Mitra Dhanaceswara,601725-PT Bank Perekonomian Rakyat Mitra Dhanaceswara,16845349,16312145,10070041,12332764,8199621,8226092,4937428,4040083,34844,372514,5.49,107.28,5.71,100,4.76,67.5,66.22,78.6,"M. Ali Fauzi, Drs, Sampurno","Drs.Ec.Ismed Jauhar, Drs.Taufik Yudiantoro,Ak, Drs.Ec.Ismed Jauhar, Hj. Isti'adah, Drs.Ec.Syam Rudyanto, Ir. Farida Wahyu Indarti"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kota Batu,601751-PT. BPR Wahana Dhana Batu,601751-PT. BPR Wahana Dhana Batu,0,0,0,0,0,0,0,0,0,0,17.45,112,10.49,100,3.32,15.39,40.32,79.34,"HENDRICUS NUR BUDI WIHARDJO, DRA YULIA KISMAWATI","ADITYA ONGKI WIDYANARKO, CHAYONO, JONG YONO SUYITNO"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kota Batu,601711-PT. BPR Delta Malang,601711-PT. BPR Delta Malang,0,0,0,0,0,0,0,0,0,0,29.5,155.7,11.64,100,7.86,19.91,48.25,48.81,"RITA APRILIA SISWATI, SH, AGUS TRIANTO, SE","ADITYA ONGKY WIDYANARKO, SE, CHAYONO, JONG YONO SUYITNO"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kota Batu,600884-PT Bank Perekonomian Rakyat Amanat Kesejahteraan Indonesia,600884-PT Bank Perekonomian Rakyat Amanat Kesejahteraan Indonesia,71013350,54542807,36298969,40082730,64526244,49166462,3260661,2180690,226445,195655,4.21,15.95,1.85,100,2.09,31.46,53.26,88.17,"Indah Kristina, Angga Cakra Laksana","Philip Irwan, Soetanto Eddy Widodo, Rudi Hartawan Sugiarto"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kab. Situbondo,602008-PT Bank Perekonomian Rakyat Artha Waringin Jaya,602008-PT Bank Perekonomian Rakyat Artha Waringin Jaya,153082174,118619559,131286937,106135689,128057931,95031419,5160,16218504,583083,669636,14.72,27.93,12.74,100,1.54,9.36,100.6,85.7,"NURUL AINI, S.SOS, DWI KURNIAWAN ADI PUTRO, SP","ANTONIO RICARDO, RENY YUSNITA ARIYANTO, ANTONIO RICARDO"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kota Batu,601748-PT. BPR Tripakarti Dhanatama,601748-PT. BPR Tripakarti Dhanatama,0,0,0,0,0,0,0,0,0,0,31.1,150.39,88.78,201.98,1.84,5,32.24,93.86,"HOKKY GUNAWAN, ANNA HARI TRI ASTUTI","SUDJIANTO IKWAN, SHIRLLY ERAWATI SISWO, YOHANES HALIM, AIWA SANJAYA"
5/21/2025 20:45,2021,Maret,Provinsi Jawa Timur,Kota Batu,600922-PT. BPR Dwicahaya Nusaperkasa,600922-PT. BPR Dwicahaya Nusaperkasa,11779273,9736693,8751711,6318041,8476593,8377778,"-3,718,616","-3,882,737","-28,704","-8,348",15.38,53.79,11.29,100,1.44,34.95,80.75,95.7,ALIYAH  MAHARENI,"TJUTJUK SUNARIO, GALIH KUSUMAWATI, S.H ., TJUTJUK SUNARIO, GALIH KUSUMAWATI"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Batu,601786-PT. BPR Batuartorejo,601786-PT. BPR Batuartorejo,19802445,20036217,13232368,13787801,11431751,10861973,6536558,7375050,94136,59194,18.62,73.92,18.09,100,1.02,20.71,78.16,91.42,"ICHWANUL RIDWAN SE., AK","DRS. AGUS APRIYONO, IWAN HANDOYO, EFFENDY MINTO, DRS. JIMMY ANDRIANUS, MM. CPA."
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600116-PT Bank Perekonomian Rakyat Danamitra Surya,600116-PT Bank Perekonomian Rakyat Danamitra Surya,8368084,9076953,3707879,4564678,1451993,1378357,"-1,460,992","-911,119","-297,917","-65,285",42.28,99.95,14.64,100,-3.19,45.84,41.04,158.8,DR RATNA WIDYANTI W SE MM,R L BIMO HERU WAHYONO SE
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600145-PT Bank Perekonomian Rakyat Kirana Indonesia,600145-PT Bank Perekonomian Rakyat Kirana Indonesia,4346779,4664094,764153,1142872,1350728,1585322,1811149,1954903,"-18,516","-79,549",20.31,3.03,11.52,100,-1.88,19.47,18.55,119.65,"LULITA VIVIA DEWI, ANTONIUS SUKOCO","ELSYE SUSANA, AGUNG BAYU WICAKSONO, ELSYE SUSANA, FENDY, PETER LUMANPAUW, ARTHUR LUMANPAUW"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600763-PT Bank Perekonomian Rakyat Danamas,600763-PT Bank Perekonomian Rakyat Danamas,18553317,10250634,14860546,6289393,15522304,9085279,"-1,468,418","-1,158,390","-12,221","-47,907",4.24,26.01,3.59,100,-0.63,14.59,84.12,102.7,"LISNUR, IMAM MULASRI, RIO HARTOWAN ADISASMITA","DAVID VIDRIADI HERTANTO, DJAJA WIDJAJA, MAJA PRANATA. SE"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600001-PT BPR Jawa Timur (Perseroda),600001-PT BPR Jawa Timur (Perseroda),2822231544,2601774122,1979717029,1957407908,2318788411,2098028294,16618903,17220880,4690175,7824267,4.64,44.57,5.38,100.02,0.68,17.47,75.52,84.94,"DRS.YUDHI WAHYU MAHARANI,AK,MM, BAMBANG RUSHADI, SE, MM","DR. SUPRIANTO, SH, MH, KARSALI, SH"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600788-PT Bank Perekonomian Rakyat Bintang Mitra Indonesia,600788-PT Bank Perekonomian Rakyat Bintang Mitra Indonesia,10284854,9115653,6955740,6995252,3161429,2518724,4155549,2903567,207876,933362,36.26,153.7,23.53,100,5.45,75.82,71.99,72.04,AAN ARDIYANTO,"LARASATI NINGSIH ASMANINGSYAH, FAREL GONARTO, SYLVIANA GONARTO"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600934-PT Bank Perekonomian Rakyat Bina Kharisma Insani,600934-PT Bank Perekonomian Rakyat Bina Kharisma Insani,4715097,5498947,2587874,2999717,1349799,2319470,2044413,1865486,70885,63991,3.07,145.7,2.8,100,3.69,50.92,58.26,77.92,HARWATI,"HANDJOJO LIMONO, HERNINGSIH, Ir HANDJOJO LIMONO"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600773-PT Bank Perekonomian Rakyat Kosanda,600773-PT Bank Perekonomian Rakyat Kosanda,44111119,59573583,35975632,55282070,34889878,49139325,2914874,4180153,306367,254105,1.27,29.36,0.82,100,2.95,11.23,88.51,79.48,"SIE IRWAN BUDIYANTO, PRIHARTONO","AYUNA ELIZABETH FREDERIKA, WIRJANTO WANGSAWINATA"
5/21/2025 20:46,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,602762-PT BPR Prima Master Bank,602762-PT BPR Prima Master Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600764-PT Bank Perekonomian Rakyat Guna Yatra,600764-PT Bank Perekonomian Rakyat Guna Yatra,15071853,11228358,10043392,7597294,10790650,7142817,"-5,482,614","-5,880,491",75090,77305,0.01,63.14,0.01,109.92,2.99,30.42,68.55,77.15,"JOESAAK LOEKSONO IR, MOCHAMMAD ZULKIFLI GHANI SE","LIYANTO TJOKROSUWARNO, TJIA BEN HAP, JIMMY KARDONO LAUW"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,601737-PERMATA ARTHA SURYA,601737-PERMATA ARTHA SURYA,3123784,3498463,276083,1682484,1331476,290824,"-18,374,807","-17,069,623","-438,308","-328,161",0,114.82,26.45,0,-5.23,63.86,14.22,534.37,,"HENRY JOCOSITY GUNAWAN, HARIJANTO GUNAWAN, Henry J. Gunawan, dr. Harijanto"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,601732-PT Bank Perekonomian Rakyat Karyaperdana Sejahtera,601732-PT Bank Perekonomian Rakyat Karyaperdana Sejahtera,94544170,94961015,67685018,72403884,79563531,80157072,8295152,7329446,"-514,513",274497,9.45,25.55,8.67,100,0.27,9.46,76.25,97.32,"ARIEF SANTOSO, LESTARI DAMAWANTI PURWOKO, HERWIN AGUS SETIANTO","I GDE NYOMAN TANAYA MADA, HENDRO, IGN HERRY WIBOWO"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Malang,600893-PT. BPR Eka Dana Utama,600893-PT. BPR Eka Dana Utama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,600839-PT Bank Perekonomian Rakyat Central Niaga,600839-PT Bank Perekonomian Rakyat Central Niaga,23899845,23682823,15282231,14783722,15491954,15379292,6027576,5741366,"-19,685",162165,22.41,61.68,13.81,100,1.13,12.7,65.56,92.14,"MOCH. HASANUDDIN, SE., INDAHWATI","HENY WIJAYA, R. JUSUF CHANDRA, CITRO HARTAKO, KO WENNY KUSUMA"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,602472-PT Bank Perekonomian Rakyat Surya Artha Utama Perseroda,602472-PT Bank Perekonomian Rakyat Surya Artha Utama Perseroda,110564458,103603975,87083760,81028974,92109454,86098106,2736674,2307163,706510,879035,1.74,46.34,2.29,100,3.43,15.18,90.19,80.87,"RENNY WULANDARI SE MM, RIRIN DWI SETYONINGSIH SE MM","DODDI MADYA JUDANTO SE, SOEMARNO DRS EC"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,601087-PT Bank Perekonomian Rakyat Surya Arthaguna Abadi,601087-PT Bank Perekonomian Rakyat Surya Arthaguna Abadi,32882007,13513863,2743177,1124191,13966905,10372971,"-1,134,606",299609,"-450,292","-108,717",0,127.55,0.02,100,-11.11,1132.9,14.42,496.31,,
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Mojokerto,600771-PT BPR Majatama Perseroda,600771-PT BPR Majatama Perseroda,106309023,87019083,79446597,68881956,83080744,65676725,0,2073474,341733,532894,3.87,50.89,3.77,100,3.58,19.52,81.22,78.57,"TRI HARDIANTO, SE, MH, OKVIANDI PRASETYO ADI, SH","IR HERRY SUWITO, MM, DR DIDIK CHUSNUL YAKIN, S.SOS, MSI, PEMDA KABUPATEN MOJOKERTO"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Surabaya,601687-PT Bank Perekonomian Rakyat Sili Corp Bank,601687-PT Bank Perekonomian Rakyat Sili Corp Bank,39566979,42723925,31871922,32586381,10183302,15144807,3265217,1372170,418460,506948,0,177.65,0,100.01,4.43,10.13,81.81,62.35,"RAHMANTO SOESILA, SRI AGUSTINA PANCAWATI","TJAHJONO, DIDIEK WARDJIJANTO, '', '', '', '', '', '', '', '', ''"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Mojokerto,600777-PT Bank Perekonomian Rakyat Kurnia Dadi Arta,600777-PT Bank Perekonomian Rakyat Kurnia Dadi Arta,18480162,22958908,5334727,6482012,12294310,16036965,5099178,5599178,"-113,326",122765,13.25,108.63,5.42,100,-0.65,10.67,30.84,106.5,"KANTIWATI ROESLI D.S., GATOT YUNARKO","PETER LUMANPAUW, AGUNG BAYU WICAKSONO, ELSYE SUSANA, FENDY, PETER LUMANPAUW, ARTHUR LUMANPAUW"
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Malang,600867-PT Bank Perekonomian Rakyat Putera Dana,600867-PT Bank Perekonomian Rakyat Putera Dana,26734874,21237383,22117979,17615378,22423398,17551450,"-864,925","-1,547,784",205401,262717,1.34,42.95,1.32,100,2.68,23.6,86.92,86.77,"ABDUL KADIR TRI WIBOWO,SE, WIWIT NURCAHYO",A
5/21/2025 20:47,2021,Maret,Provinsi Jawa Timur,Kota Malang,600882-PT Bank Perekonomian Rakyat Armindo Kencana,600882-PT Bank Perekonomian Rakyat Armindo Kencana,75613173,74325654,46786239,56678871,48466655,50036818,19526326,15961834,420192,1127002,7.6,66.23,7.34,100.31,4.67,37.97,73.97,74.96,"GATOT SOESENO, JURI SUGIANTO","ELIZABETH, BAMBANG RAHARDJO"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Malang,600910-PT Bank Perekonomian Rakyat Tugu Artha Sejahtera Kota Malang Perseroda,600910-PT Bank Perekonomian Rakyat Tugu Artha Sejahtera Kota Malang Perseroda,26868496,22752222,18480251,13143608,11468988,10526763,602988,"-441,055","-159,114",235880,6.83,111.78,9.34,100,2.64,32.25,78.58,81.62,NYIMAS NUNIN ANISAH BAIDURY,MARLIS
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Malang,600900-PT Bank Perekonomian Rakyat Gunung Arjuna,600900-PT Bank Perekonomian Rakyat Gunung Arjuna,21665708,25298029,6883907,8444036,5953940,9473063,3101251,3041022,268871,442298,25.05,89.24,11.85,100,3.56,25.56,58.43,71.11,ANA NOVITA,AMIR ISKANDAR MARRETTUA SIMBOLON
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Malang,600912-PT Bank Perkreditan Rakyat Sumber Arto,600912-PT Bank Perkreditan Rakyat Sumber Arto,13012814,14456764,2021076,3193571,1786577,3880146,1539862,1302375,25656,93524,0.77,65.86,2.41,105.1,1.65,44.77,38.99,76.98,"KOENTARSO EKO PAMBUDI, SH, WAHYU DINARVITA","BUDI HARTONO, SIGIT TIRTA SUTEJA, SIGIT HARTONO, NANY HANDAYANI, TEDDY TIRTA SUTEJA, SIGIT TIRTA SUTEJA, HERMAN TJAJADI, NJOO RIVERA NURTJANDRA"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Malang,600914-PT Bank Perekonomian Rakyat Trikarya Waranugraha,600914-PT Bank Perekonomian Rakyat Trikarya Waranugraha,67725324,68415759,43960384,55201335,29494888,32853563,17878569,14957806,1151867,1404390,9.35,136.15,5.67,111.1,8.11,52.8,71.16,60.68,"YANI ATI, CAHYO PURNOMO","DWI TJAHJONO, IVAN WAHYUDI, MA YAN"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Malang,600904-PT Bank Perekonomian Rakyat Gunung Ringgit,600904-PT Bank Perekonomian Rakyat Gunung Ringgit,19091306,22451037,10678946,14383333,16636067,20498375,"-601,534","-5,349,073","-38,227",32783,11.85,25.37,14.29,100,3.12,34.93,66.82,112.73,"WIWIT ARDIANSYAH, SITI NOERAENI","AFIF OGAN HERMANTO, AGUS HADIRIYANTO, AFIF OGAN HERMANTO"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Malang,601677-PT Bank Perekonomian Rakyat Putra Arta Dewata,601677-PT Bank Perekonomian Rakyat Putra Arta Dewata,15670318,21447780,12231993,18132454,8663821,16109900,2601403,736886,405094,600994,0,0,0,0,0,0,0,0,"MIRA ANDY SETYOWATI, SE","I PUTU ADEKS PUTRA IGMAS, SH, M.KN, DRA. SRI MINARTI, M.SI, I PUTU ADEKS PUTRA IGMAS, I KADEK ADIT PUTRA IGMAS"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Pasuruan,600866-PT Bank Perekonomian Rakyat BPR Kota Pasuruan Perseroda,600866-PT Bank Perekonomian Rakyat BPR Kota Pasuruan Perseroda,39946225,37375178,28662686,27543631,29199812,27214689,1399470,782433,471967,650714,3.56,44,5.43,100,5.71,24.85,82.45,74.36,"ISWINARTI MARGIANA, ARIEF WIDODO","SUGIARTI, SUGENG PRADIKTO, PEMERINTAH KOTA PASURUAN"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Madiun,600006-PT. BPR Mejayan Permai,600006-PT. BPR Mejayan Permai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Probolinggo,600927-PT Bank Perekonomian Rakyat Sentral Arta Jaya,600927-PT Bank Perekonomian Rakyat Sentral Arta Jaya,152775329,143170716,91506568,87229874,132436833,123311458,9264243,9072997,374253,586261,2.82,23.9,2.4,70.99,1.98,32.14,63.01,89.8,"CHRISTIAN, WIWIK SRI SUDARTIE, SETYOHADI PURWANTO","ARNOLDUS SORO, BERNARD RONNY ISWADI, RUDY MAX YANUAR, disi"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Blitar,600113-PT Bank Perekonomian Rakyat Pulau Intan Sejahtera,600113-PT Bank Perekonomian Rakyat Pulau Intan Sejahtera,12859733,12750054,7708935,9251938,7040980,7696755,828952,766751,112103,187701,5.03,81.28,3.57,100,6.25,53.5,63.78,75.22,ENY PRASETYANINGSIH,"GUNAWAN, SUGENG HARTO SUTRIMO, GUNAWAN, , , , , , , , , "
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Kediri,600776-Perumda BPR Bank Kota Kediri,600776-Perumda BPR Bank Kota Kediri,53345258,55413225,26568739,21381777,46495084,48917214,"-4,233,589","-1,627,115","-227,669","-3,188,306",35.2,250.9,27.37,100,-0.43,49.01,62.94,139.85,"POPY SETYANINGRUM, THOMAS SETIO PRIHATMO","ISWANTO, SE, I WAYAN WISNU UTAMA, SE.,MM"
5/21/2025 20:48,2021,Maret,Provinsi Jawa Timur,Kota Kediri,601740-PT Bank Perekonomian Rakyat Insumo Sumberarto,601740-PT Bank Perekonomian Rakyat Insumo Sumberarto,30464197,30411438,23765556,23483324,25249118,25798752,2178623,1646726,196456,125960,6.29,30.89,8.69,100,2.25,17.55,83.47,89.89,"Hj Lilik Setyarsih SH, Drs H Moch Rois Z,M.M","Indra Wibisono Wahjudi, Ahmad Taslim, Indra Wibisono Wahjudi, Hendra Halimin, Deddy Priyanto, Oendang Wahjuti, EKO BUDIONO"
5/21/2025 20:49,2021,Maret,Provinsi Jawa Timur,Kota Probolinggo,600921-PT. BPR Semeru Swasti,600921-PT. BPR Semeru Swasti,58527151,58966062,16272601,20933011,50078911,50460939,"-2,951,727","-2,555,114",299967,"-39,763",21.21,34.93,7.72,100,-0.62,10.73,30.37,109.7,NORMA SHOFIAH,"ANI PUJIRASETI, DRS AHMAD LUTFI, STEPHANIE LIMBA NANIK, AGUS HARYANTO, MICHAEL SAKTI PRATAMA"
5/21/2025 20:49,2021,Maret,Provinsi Jawa Timur,Kota Madiun,600128-PT Bank Perekonomian Rakyat Mandiri Dhanasejahtera,600128-PT Bank Perekonomian Rakyat Mandiri Dhanasejahtera,21406068,20100566,14529714,12461943,17772410,18342636,"-18,958,763","-19,764,237",150421,280167,22.69,14,10.54,100,2.4,11.5,76.12,84.58,"HERU KURNIAWAN, SAP","HARIJANTO,SE,MM, Drs.H.SOEHARTONO M.Si"
5/21/2025 20:49,2021,Maret,Provinsi Jawa Timur,Kota Madiun,600950-Perumda BPR Bank Daerah Kota Madiun,600950-Perumda BPR Bank Daerah Kota Madiun,103139655,98440791,70305037,68609992,65197216,60197980,0,1484,505065,1528435,4.24,78.41,5.48,100,0.52,22.95,73.64,81.89,"Sugeng Mukti Wibowo, ST, Ahmadu Malik Dana Logistia,S.Kom,MM","Drs. Nur Riyadi, MM, Rusdiyanto.SH.M.Hum"
5/21/2025 20:49,2021,Maret,Provinsi Jawa Timur,Kota Kediri,601745-PT Bank Perekonomian Rakyat Mahkota Mitra Usaha,601745-PT Bank Perekonomian Rakyat Mahkota Mitra Usaha,23812905,24622023,16456846,19077414,16785707,17920521,4486873,3941215,140220,360182,12.47,56.26,11.38,100,1.53,21.59,80.12,98.93,"SUDJITO W.S, H IMAM SUBAGIO","MEILINA IRAWATI, HENDY SIYANTO"
5/21/2025 20:49,2021,Maret,Provinsi Jawa Timur,Kota Madiun,600951-PT Bank Perekonomian Rakyat Tunas Artha Baru,600951-PT Bank Perekonomian Rakyat Tunas Artha Baru,11115294,10746194,8424814,7859667,4335874,6546203,612017,554314,160155,158429,4.81,69.04,3.59,100,6.1,40.66,93.39,76.45,"Aneke Woelansari, Arif Wachidi Aly","Hendra Tanuhardjo, Agung Priyono"
5/21/2025 20:49,2021,Maret,Provinsi Bengkulu,Kab. Mukomuko,602715-PT Bank Perekonomian Rakyat Mukomuko Makmur,602715-PT Bank Perekonomian Rakyat Mukomuko Makmur,15867386,22458112,11476295,12502891,9672417,15777403,166610,742965,28359,"-62,256",6.62,60.61,7.4,100,-0.17,33.85,77.45,101.61,"NURBESTI, SE CRBD, PINTOR S. SIMATUPANG","DRS. RACHMAD SAYOGYO, TJOKRO PUTRO WIBOWO SE"
5/21/2025 20:49,2021,Maret,Provinsi Jawa Timur,Kota Madiun,600952-KBPR Wijaya Kusuma,600952-KBPR Wijaya Kusuma,10222969,7849681,6223433,2693138,6758007,4304678,590837,480000,"-230,781","-39,903",8.95,58.63,3.33,100,-1.5,127.49,89.15,110.4,"Lanny Ratnawati, Felia Novianti","RM Kun Anshori SH, Purwatiningsih"
5/21/2025 20:49,2021,Maret,Provinsi Jambi,Kab. Bungo,602634-PT BPR Bungo Mandiri,602634-PT BPR Bungo Mandiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/21/2025 20:49,2021,Maret,Provinsi Bengkulu,Kab. Bengkulu Selatan,602744-PERUMDA BPR Mukomuko,602744-PERUMDA BPR Mukomuko,11490508,10558270,9680647,9032640,4180311,3382992,"-511,328","-645,295",21525,20573,12.69,110.28,10.02,100,0.2,37.48,88.92,94.8,NURWAN TINUR,"BACHTARUDDIN, SYAMSUL BAHRI, Pemda Mukomuko"
5/21/2025 20:49,2021,Maret,Provinsi Bengkulu,Kab. Rejang Lebong,601937-PT Bank Perekonomian Rakyat Maroba Ite,601937-PT Bank Perekonomian Rakyat Maroba Ite,30991443,31079223,19465494,20582328,23031154,23989995,1000868,0,232881,355778,3.58,44.58,2.66,99.82,0.95,22.25,65.17,80.95,"KASMAN,SE, NURLENA ZALEHA,SE","HJ.ASMARA DEWI, HM.AGUS PRIHANTONO,SIS"
5/21/2025 20:50,2021,Maret,Provinsi Bengkulu,Kab. Bengkulu Utara,601948-PT Bank Perekonomian Rakyat Dian Binarta,601948-PT Bank Perekonomian Rakyat Dian Binarta,17209617,14345084,14282592,11675195,10743829,7562644,91142,221383,"-111,311",32170,6.35,59.8,6,100,0.14,12.89,87.89,103.79,"HENGKY EFFENDI, LASNANTO FEBYANTORO","ROBIN BUTAR BUTAR, MUSA IMMANUEL PALTI MANURUNG, MUSA IMMANUEL PALTI MANURUNG"
